"salario_base","treat","edad","educ_padres","distancia","treat_sesgado","salario_sesgado"
503054.281849801,0,25,2,16.9694971768956,1,489897.659644253
534272.214435491,0,22,3,-4.17980338029471,0,517768.743614716
441218.737445228,0,22,2,2.00057979756398,0,440948.432179837
431257.486962232,0,20,1,-1.48799068849972,0,446862.728167984
465322.602887661,0,23,1,0.957541719585041,0,435289.83028365
533243.769262492,0,23,3,9.11365721966902,1,552610.111803695
577347.668551158,1,22,3,6.12965474717075,1,529529.580840937
544455.472526813,1,25,3,5.55032575509949,0,521769.544265995
515637.196833143,1,19,2,-1.82619436443418,0,512197.086550793
582400.632195587,1,18,3,14.9150172199478,1,551587.7242416
489721.066244567,0,23,3,19.0873981571,1,507830.382188311
516030.319469764,0,21,3,6.33722490601776,1,537441.955555489
447693.507327373,1,18,1,29.8675825101305,1,431217.15367087
419628.054529725,1,24,1,10.9255187131594,1,457654.261258786
519595.081589373,0,23,3,0.243016737597507,1,510378.659116494
435210.020735792,0,22,1,15.3456696852874,1,416266.072801604
426204.469889708,0,21,1,15.1976974424061,1,453149.895472712
484117.795823473,0,20,2,15.5966178744931,1,453848.310379658
558661.81154888,0,19,3,10.18535671163,0,504736.864569715
462900.367348148,0,21,2,8.44849636945505,1,512928.273023244
542424.95153644,1,20,3,12.8622499610238,0,514561.820867932
498207.83321385,1,24,2,18.6242225501114,1,512995.641723442
501041.923227366,1,19,2,-1.40863241586859,0,439515.910478125
511254.502691222,0,24,3,10.1833367560898,0,507018.502118616
561780.699120272,0,19,4,7.68428299115541,0,550792.510523164
556018.700405549,1,24,3,12.9991307797106,0,499725.237430796
474820.019324389,1,23,1,4.96253936477473,0,420655.159975695
548673.973736712,1,22,3,10.5918015835958,0,454255.430691668
525135.037305115,0,19,4,20.8618684734521,1,548350.731269974
432874.367152892,0,25,1,3.50066002112011,1,436798.427158451
557835.118705206,0,25,4,9.54575269727071,1,582299.314995014
491019.262839899,0,23,2,11.6035890346647,1,519117.834362038
554829.586551945,1,21,3,1.22045041861358,0,528840.346759833
544277.777089011,1,20,4,1.35107978914218,0,570324.888269209
498701.521600416,0,25,2,5.88012785946629,1,484904.057824453
524106.462032253,1,25,3,12.0269654511176,1,512670.048395568
530362.117048159,1,19,2,21.0576421661402,1,477024.88148681
509841.699807752,1,19,3,-4.44665735070468,1,557353.929788744
489733.65624869,0,19,2,9.14324319855266,0,468332.563640354
579004.831513109,0,19,4,-1.26156233266624,1,548456.63497397
492814.096718454,1,19,1,22.9556963124704,1,447040.531015124
431538.894034051,0,24,1,28.0598520149336,1,464228.118028015
422836.099338922,1,22,1,3.03604270088697,1,455652.833928981
482884.170556389,1,23,2,-10.1996866990221,0,481832.429030942
539462.603515567,1,21,3,8.72273966165206,1,545514.013543057
488824.882344823,0,19,2,28.4970173669527,1,431041.302502654
498217.819204255,0,19,3,7.31615069479506,1,536564.31461999
483392.649783819,1,25,2,5.70890786385786,0,472587.342813483
439176.258367748,0,25,1,26.6419758952478,0,390257.784236232
424160.730831717,0,24,1,11.5168504114777,1,486703.492178534
481424.094656669,0,23,1,-10.5793714258944,0,430402.925352342
557825.767490692,1,24,4,9.8842683735688,1,598292.660682697
537768.794751931,1,18,3,4.8855643464438,0,515133.320870283
603473.811419706,1,23,4,10.1810788548259,1,543430.883518751
496047.516813883,1,24,2,6.69180865813323,0,473260.070822632
444973.453271927,1,24,1,5.85335185179132,1,421828.924743876
459353.31444581,0,22,1,-1.06277642585291,1,454452.194489885
551752.207392574,0,24,3,4.94176240689481,0,524821.741965519
453334.347154312,0,24,1,28.2088341494111,1,457520.097184677
461627.693151476,1,25,1,20.1147080569747,1,438477.73622975
521539.428549127,1,23,3,11.1770131000853,0,475269.017777754
480894.489388917,0,23,2,-1.02738690042603,0,482993.768086385
471453.725453623,1,21,2,20.1734690636179,1,483212.384493128
532956.609389367,1,19,2,3.01105071827077,1,513712.059895905
556576.532654765,1,18,3,16.4884883152581,1,518800.552513329
566022.716037748,1,23,3,7.82602467324893,1,505601.690246409
555803.512876752,1,18,3,15.4816266108924,1,502695.68021539
537918.533504198,1,18,3,-16.9375388482666,0,497548.759156902
580534.101641774,1,22,3,8.28578906160987,1,529635.814533658
521103.24950085,0,19,3,24.9418152177586,1,502665.474208783
535385.808415965,1,18,3,-0.824388070842726,1,535104.222426145
457541.670260503,0,18,2,16.7289607500964,0,448520.455794867
515880.926286449,1,18,3,6.39123534869736,1,538148.742410567
548763.77634478,0,20,4,31.8336418237271,1,567288.266168005
565517.765752836,1,22,3,10.5373213600283,1,507969.138473122
474523.195261109,1,24,1,14.267944766595,0,463540.636886892
538294.805141603,1,25,3,3.1148907678139,0,533947.74327034
575596.666798456,1,25,4,-2.08422802412849,0,572414.122744861
499925.804148069,0,24,3,32.32746385123,1,529622.549962003
460156.899886285,1,20,1,13.8782738497985,1,457914.205725143
500528.476587114,0,20,3,30.3702928076984,1,549213.369985629
538912.815044658,0,25,3,16.0294879958155,1,550769.589755924
494178.046028246,0,18,2,20.0761346294559,1,495700.718092422
535453.387690809,0,20,3,0.860544482114308,0,529963.969370227
470512.633343375,1,20,1,1.2421814687229,1,468794.487538608
451703.683343518,1,21,1,-4.41873035058638,0,467837.073680741
560422.003812517,1,21,3,1.28939586473129,1,536141.011659905
529311.789365019,1,19,2,23.6167059783833,1,499745.565147613
552765.471389368,1,23,3,27.3714523502732,1,520593.946186483
543725.465306679,1,25,3,4.38343886864073,0,528783.240620056
455205.60530762,1,23,1,25.5482087701304,0,407838.103719391
441966.647401954,1,24,1,11.7797162400346,0,406213.621774486
474285.662548597,0,20,2,21.6839212002079,1,462687.48098842
534024.91180019,1,21,3,15.104485138734,1,545676.93444826
491727.270894925,0,23,3,12.9263457800887,1,493779.842696998
486018.606871524,0,23,2,8.90131655263753,1,494204.23234299
576864.368840807,1,19,4,10.3307431616396,1,558605.78292804
477299.06574427,1,24,2,9.40670174321441,0,435982.137754571
448538.247946179,0,18,2,12.2770376845489,1,492587.046890429
479920.784317904,0,18,2,7.10539611604854,0,470889.597457732
505918.851209591,1,20,2,7.86307803029759,1,491510.141693077
487571.706742705,0,18,2,-0.0572182304268232,1,474206.173623669
526675.917577394,0,25,3,0.540812753222632,1,536253.040976081
510273.186104299,1,18,3,7.25496248327967,1,534510.55088012
524564.86495497,1,19,2,26.245828347604,1,475305.683461444
579520.749931478,1,24,3,17.6845026992677,1,498258.615474943
502291.069358636,0,19,2,5.15137737217189,1,498206.64077973
436060.475147225,0,19,1,28.874409993718,1,459892.086285709
505885.926068245,1,18,2,24.1528328662421,1,465915.176937965
566307.67819097,0,20,4,20.3240673774189,1,558156.342078978
561903.900721954,0,19,4,23.2360177355965,1,553361.111680061
490587.141145894,0,24,2,6.97301689945316,1,489703.828191311
518416.99030053,1,21,2,19.9492936952639,1,504931.657252555
485246.373027348,0,23,2,10.2746405948659,0,471142.257142436
557416.474385343,1,20,3,34.4867778941433,1,576394.557570551
538855.082008283,0,24,4,2.4862106345735,0,559983.544316679
496758.766066766,0,18,2,-10.3546953862733,1,458410.751387079
440138.425921197,0,21,1,-5.08342574137954,0,450045.751265366
588224.057931624,0,21,4,15.1662622557465,1,587817.569602105
538174.070720421,1,23,3,8.69412033739385,1,523361.949383836
472859.714838396,0,22,2,6.0519380508421,1,505108.395913623
441404.321905866,0,22,2,-9.10703432343335,0,491169.267004405
461360.284798569,0,24,2,10.8393195826667,1,505653.211267583
447583.204875418,1,22,1,22.7330770577786,1,402531.100913145
478981.61501109,1,21,1,26.9073316396544,1,421428.582886731
515250.319342168,0,19,3,-2.96264770029249,0,495675.668849523
594560.324588341,1,21,4,19.2938815782627,1,571093.860676711
496869.79396447,0,22,3,5.78771625629685,0,482019.216217259
534597.02152355,0,23,3,6.49192116649169,1,518423.410329856
483377.728482096,1,19,2,25.6020699332506,1,473468.253123861
559217.715209176,0,20,4,0.978708575345435,0,516180.195063083
558062.553726097,1,20,4,8.1668543099259,1,527294.577990741
584062.895894349,1,24,4,5.405383462136,0,518346.786143656
511260.279341995,1,22,2,8.59898425456808,1,478500.275265967
472852.217985377,1,19,1,23.0857105672673,1,446674.837453006
517050.457127921,0,21,3,27.6512328671936,1,480418.680484122
510047.31171114,1,20,2,7.32489880217976,1,465007.562502473
573380.577296678,0,19,4,20.3004504429786,1,547798.166472437
457551.823541042,0,22,2,9.40925267494405,1,506195.080517266
476416.026974184,1,20,2,9.15794983398253,1,462225.813957693
587080.405516311,0,23,4,2.99234607760438,0,546717.713043166
472690.827993572,1,19,1,4.12797031235319,0,426212.988757359
472305.673912719,1,25,1,-7.61900222648719,0,456357.245419806
452270.285551525,1,21,1,11.055252038506,0,424207.371892861
565171.074372338,1,20,3,28.7803298912897,0,471351.441162183
497461.269597553,0,20,2,11.4324603077596,1,499366.605770795
512629.662605236,1,22,1,19.4392622792115,1,477950.429933067
529233.195360781,0,20,3,17.3940086847003,1,499936.171427501
578793.745559718,0,23,4,5.05687483684863,1,551270.448497501
579402.856034603,0,19,4,4.34546391662357,1,599775.686101901
549499.093863527,1,24,4,12.0823977196874,1,606641.26930155
481224.399401614,0,22,2,7.92713015547587,0,482313.139469335
514237.618869754,0,24,3,10.1344362060655,1,525057.319520227
479288.19852556,0,25,2,14.7911873805647,1,510039.464641849
517971.181554339,0,23,3,20.2767351529857,1,519913.683674098
519262.83599127,0,20,3,5.60716884282852,0,508553.759514575
451344.729231246,0,24,2,20.5537898152924,1,512852.779356803
579392.829495633,1,24,4,15.2401104252435,1,564503.146017057
511997.126397395,1,22,2,-0.493827257810706,1,497095.395354486
588595.498382569,1,20,4,27.3161140357577,1,564272.558260775
532640.721514723,0,22,3,0.97119418368003,0,531597.986534451
617170.556947589,1,21,4,12.8893882147409,0,545718.814405275
508515.053694694,0,20,3,-13.6525775237145,0,522573.533232803
540014.677114239,1,24,3,10.4602237467295,1,517396.732313993
555801.668056578,1,19,3,5.34828077747501,0,518367.120464299
437663.202368125,0,19,1,10.4481941768828,0,430034.739538716
533108.600615165,1,18,3,4.10754726144294,0,520407.238607552
532720.925208416,1,19,3,7.0074497671289,0,531404.962543384
595508.365130021,1,22,4,-3.20616377222958,1,577272.314910967
429304.6638433,1,19,1,-4.97334029281825,0,473616.413977618
465108.470023722,0,22,2,16.6594516535475,1,503658.190188249
518421.183220944,1,24,3,6.60237628544331,1,528956.173588845
529651.401954121,0,18,3,4.56011653660362,1,534869.640272551
488231.078466139,1,25,3,20.5333183162524,1,539602.765912426
450609.591382289,0,23,2,0.593755321485734,1,519984.284365308
493041.515491641,1,25,2,2.85217268362892,0,498910.630215912
575979.417002939,0,24,4,-1.23688827522984,1,574476.11928861
514944.454318973,0,19,3,19.6761634042191,1,531527.291870296
513531.270781234,1,25,2,0.579950313335331,0,486883.209310363
574567.353956219,0,19,4,17.343210808142,1,562761.687945201
563937.840466946,0,23,4,23.6848111583981,1,553439.885354314
558655.457405876,1,22,4,11.4886019470506,0,576532.688443642
589674.270075042,1,20,4,-5.63078480709036,1,591245.558326816
542373.947334311,0,18,3,19.6846036414067,1,522254.429382713
488718.38608614,0,18,3,3.548281702617,0,499538.255527009
423452.548352319,0,25,1,5.47666679511151,1,473089.030486836
541075.844254174,1,19,2,19.1688549172833,1,483994.572712752
484549.995747502,0,20,2,4.32678709037797,0,458373.408275275
477913.146128416,0,21,3,-2.17308165748645,0,526008.467977391
438600.047983481,0,22,1,20.3018810484129,1,419737.150000294
563586.404460215,0,18,4,7.84931452837771,0,554775.321252379
507828.266171914,1,18,2,12.0489753602115,1,503895.425978145
516898.240585019,1,21,2,8.8236354023112,1,485556.935782858
501956.327822311,1,21,3,1.25428964153845,1,532681.185062051
553569.486187408,0,18,4,-4.37146810149178,0,574913.948773662
457080.179078161,1,21,1,11.97764788374,1,466473.295143455
537890.877528527,1,25,3,17.1038373860204,1,484197.373963383
487445.145420986,1,20,2,12.2003082509858,1,465681.916281407
449063.545094885,0,22,1,-4.10497011008131,0,432211.580515168
464956.22277852,0,25,2,6.5680648333171,1,526405.58707435
522464.117701214,0,19,3,14.2544395788394,1,518694.659873236
499938.514538077,0,19,2,28.4686771818533,1,509289.807492887
582341.77202337,1,23,4,5.36185466427605,0,543774.282743739
478622.359726446,0,19,2,10.5902374302371,1,536920.166387369
505051.934807926,1,20,2,20.1088319553572,1,491497.938736678
523207.474355631,1,18,2,17.3528995967787,1,463543.041368829
423536.832199412,1,24,1,9.40578705574185,1,442731.055029456
511934.249377265,1,20,2,10.4174632678291,1,455110.8538503
525896.830620197,0,22,3,13.2815474365081,1,493782.207776116
504756.331360094,1,18,2,8.36404295227535,1,486692.30850835
588019.91079281,1,18,4,-1.65880296429537,0,535346.153776238
569131.464189312,0,20,4,0.650390533225369,1,549544.941244081
508584.907163483,0,18,3,41.7619024386286,1,510241.676312713
536239.331237892,0,21,2,9.34151286324813,0,454112.114478504
462921.546799084,0,21,1,7.30559101975292,1,456438.17941323
557389.983791256,0,20,4,5.51835539130526,0,553872.060712461
454013.210933144,1,19,1,12.853828660863,1,452767.741039956
507539.74018755,1,21,2,28.3004293825389,1,472965.694436249
577788.65541137,1,24,4,8.1546916552423,1,575287.961592786
480099.893161389,1,20,2,5.00762409914427,1,524355.858605678
432692.098441896,0,25,1,-1.61566332572578,0,413614.881531134
486718.021857272,1,19,2,7.37171322410877,0,446605.07902549
555620.124515941,1,18,3,10.506942509567,1,534524.233859259
512748.702338389,0,23,3,28.0079857806068,1,490098.43643645
503811.111824308,1,22,2,26.2884782151678,1,475563.666535897
452063.57043543,1,22,1,25.5615188203191,1,466782.112233823
481815.058668082,0,22,2,-1.98303907172763,1,440775.312998344
465309.691253616,0,23,1,24.2661442573162,1,458712.799366305
555186.830953062,0,18,3,13.7331027506447,1,502923.517758062
463598.982249401,0,24,2,9.6303274130623,1,483684.410451475
486966.906244082,1,22,1,0.35380148992548,0,445617.586089222
515535.416726797,0,18,3,14.4731696799477,1,520136.360513781
522470.267810248,1,18,3,5.6455398030576,0,505585.140175885
529224.730208974,1,24,2,30.8638995344914,1,503126.729717245
525024.890179966,1,20,3,4.175267454609,1,567106.260104795
538882.251590192,1,19,3,5.5826921306297,1,517832.896893059
434909.414912464,1,23,1,5.12583290227013,1,471470.795904405
535859.181355825,0,25,3,11.1639294547125,1,531386.998692995
475139.347827734,0,25,2,4.61293736235302,0,472473.333971216
528061.072525738,1,23,2,10.2558994380755,1,490493.327919824
584096.517966368,0,18,4,12.631005702319,1,568382.71686648
457394.801122696,0,19,1,-4.24854365512406,0,451598.970010377
601896.810495368,0,23,4,23.7616033742683,1,557821.417421719
472855.827842288,1,25,2,-9.56850531906959,1,506376.113628587
454366.797202078,0,22,1,18.5375054499482,1,456670.618297616
491928.687069807,0,19,2,2.43499035258736,1,494621.128701828
550764.872767967,0,23,3,11.7326311961401,0,509803.231790222
552606.70653432,1,22,3,13.4848843513291,1,526109.505638491
462597.854414889,0,19,2,12.5015210222447,1,485146.258408513
458449.980831958,1,24,1,8.82527917581345,1,440083.41942063
499631.168503785,0,22,3,19.2883067566782,1,500457.030748263
541882.791678368,1,20,3,18.5675945853395,0,539723.604073597
617782.415035792,1,25,4,5.23077528547985,1,529289.817716373
598455.882203255,1,25,4,21.4357275977939,1,554979.225727925
508577.488294189,1,19,2,10.7399856634183,0,448884.051200087
571750.511816031,1,19,3,9.18037313751265,0,533164.099185378
462851.946561488,1,23,1,13.1530616820902,1,427107.089474571
560998.943976684,0,18,3,12.568058563449,1,494298.907217229
452144.219828271,1,19,1,10.0669710452941,0,432993.140195416
518831.277392925,0,20,3,8.46202745952186,1,520368.509751251
555576.990502485,0,22,4,9.28821053316502,0,552274.860368467
535151.416539682,1,24,3,-1.07349613918718,0,501645.596970655
531033.078470121,1,24,4,0.056082122134594,1,594082.613819536
489234.25279064,1,25,2,7.94976347459608,1,462524.471323164
516068.57987234,1,18,3,13.6001241172725,1,535879.377064188
544509.690889463,0,23,3,16.2274096486282,0,480901.903583722
533810.038631626,1,21,3,1.03183338751106,0,473296.554204931
533734.055514634,1,23,3,13.711559600131,1,511824.915785953
560357.610333194,0,18,4,9.88910989661812,1,609165.740833459
483433.209052729,0,20,2,11.6379363092867,1,482536.911656204
619420.903331541,1,23,4,13.8071791874744,0,530488.906464673
535436.654958753,1,20,3,9.82786556780403,0,529248.720284372
473755.009555692,0,23,2,13.7972430840013,1,477007.645661289
488719.181188874,0,23,3,24.2027024653596,1,499681.793949964
444228.724397901,0,22,1,-15.2915233195542,0,427088.353044363
510946.687390283,0,19,3,12.7835659626141,1,537895.929046602
442149.859328708,1,23,1,14.7046703187049,0,393920.610654758
488763.751336202,1,19,2,-4.58115818342645,0,480774.882182651
437701.405570535,0,21,1,17.1917218601777,1,461279.190242269
507914.602209901,1,21,2,8.98096085794862,1,478552.700176438
525432.599609348,1,18,3,-10.9237176451454,0,495837.034854219
542717.024998329,1,20,3,10.7697633202991,1,557967.711594923
471956.841362069,0,18,2,7.49840141060549,1,500748.972295319
443907.129002517,0,24,1,28.1832516800244,0,432976.746353116
554288.482627124,1,21,4,16.4562633066365,1,562517.02299384
527544.942433314,0,20,3,9.95461965739818,1,532072.13312104
517439.383768498,1,23,3,21.1316839815641,1,490022.699637156
589369.395671408,1,22,4,28.7779888233897,1,577159.401529834
558809.671916257,1,20,4,1.74224067080156,1,581087.434848304
578973.758777544,1,22,4,-3.32001718097289,1,581285.513948959
518010.599813877,0,22,3,11.9882823597422,1,520017.248209905
576401.992841026,1,24,4,-1.87969212384648,1,614634.71180588
447628.104590116,1,21,1,25.2032735556384,0,415065.694312547
495438.61392352,0,21,2,11.568144938849,1,465793.419332384
525135.644117915,1,19,3,27.8398321265372,1,532457.277566538
498243.398650869,1,22,2,19.3371036534801,1,484126.908160233
514325.273571792,0,18,3,8.71700742806857,0,499287.63011377
471339.736412014,0,21,1,1.81612194970672,1,462864.326179115
465427.296147536,1,22,1,-2.07106126884727,1,470976.60917146
457017.728945048,0,21,2,21.6061192124357,1,470113.708308209
474620.496316444,0,25,2,7.71356519894543,1,520198.337779199
542714.446872899,1,18,3,27.6472823134586,1,514456.380203999
500751.689134243,0,20,2,-3.9681609741511,0,491477.267936963
418719.13208798,1,21,1,-2.2141363347182,1,480613.319031386
458061.720867618,1,19,2,35.5706057554781,1,488597.573997091
543490.201997335,0,24,3,-0.642804850576894,0,539506.164336279
544163.619055477,0,25,4,0.820467682449738,0,592807.427637615
446065.320758351,1,25,1,-11.5347994154067,0,448934.731964174
440150.086805356,0,18,2,-8.56863299878357,1,508264.212190899
525805.145931647,0,25,4,8.33683386328266,1,573401.862410901
459859.330386518,1,24,1,5.59980680643248,0,437988.021272173
518983.58511636,0,21,3,15.8712332013981,0,503869.910439331
575427.968720882,1,18,4,10.157073979055,1,561994.219777479
550317.432770723,0,24,4,4.86003881820948,0,532701.747689754
459874.4064046,0,23,2,12.6390174985228,1,555280.365517643
567707.131970228,1,24,4,11.3731166566259,0,572733.527928066
531743.955227845,1,20,2,-1.61886730428695,1,485448.372127617
534994.024610061,1,22,3,15.4220722388472,1,506242.375348095
588294.585952764,0,23,4,2.40245321733892,1,526208.402141769
541475.90185425,0,25,3,15.8253309721718,1,490185.655262427
545916.205154342,1,18,4,10.2261559983571,0,565535.537181497
474262.261667386,0,19,2,-14.7359710359351,0,487324.565629328
590413.595403346,0,19,3,1.69037216265252,0,527603.772186131
564628.36991041,1,21,3,31.8727618438685,1,496496.496719539
437872.58238584,1,23,1,7.68011596564322,0,422820.987698319
552020.696815054,0,20,4,8.47077973344037,1,570918.669821955
544193.755186348,0,20,4,15.5313559698379,1,593938.405649549
475159.093455837,1,18,1,12.9391586250987,1,448758.141061535
503045.773803309,1,21,2,5.29243136297298,0,465458.946750933
558242.99787268,0,19,4,5.05768816164528,1,561571.171949721
546443.336690813,0,20,3,7.93245842539509,1,501805.942077499
447381.106988773,1,21,1,9.02289612690296,0,406732.428996925
532745.661314095,1,19,3,14.6236826525135,1,535431.651881399
557355.265623611,0,22,4,18.8940259623987,0,535842.163126662
548144.833805959,0,23,4,18.3748594072103,1,564685.032913495
475479.883504442,0,18,3,15.4391485285463,0,495148.395804383
515277.033311589,1,20,2,12.8683231534058,1,458380.026603713
476751.567414468,0,23,2,32.5219986711435,1,459282.455922107
446863.344096027,0,22,1,9.66584105199747,0,442094.346689277
515365.278381693,1,21,2,20.5174678726456,1,495711.131679229
562420.770738446,0,19,4,9.27223267686473,1,585069.492833679
589760.9248672,1,24,4,8.51951020469485,1,567287.814860505
527975.418236022,1,21,3,11.6809058725653,1,511660.021438529
480113.335766283,0,19,3,4.93710461532728,0,521338.477711219
585731.929074899,1,23,4,4.66522832877527,0,546003.75120406
457809.846242493,0,20,2,3.04854702521608,0,492548.221788023
496658.660976829,0,24,2,43.2735981978201,1,498603.991429001
467799.609922508,0,20,2,6.75841034758023,1,506391.808866371
421296.842502077,0,23,1,18.724370643855,1,436214.809566714
535433.90520947,0,21,3,-2.40893805141593,0,525707.033730137
607046.87724061,0,25,4,16.7188024824182,1,570929.724861605
451041.370083613,1,24,1,13.0571460388299,1,457569.020564175
412109.746296957,0,22,1,-14.0238836072459,0,443818.819675433
535171.556127425,0,22,4,7.34995625258718,0,563995.03838891
616649.335206621,1,20,4,7.782189402138,1,555683.056208028
492442.277338053,0,23,2,-1.24754114561367,1,487573.922470163
579383.664948058,1,22,4,-0.67460199420983,0,564661.885270528
446029.315594729,0,20,2,16.1093375001447,1,483377.140013398
490224.001976047,0,19,2,30.243547532145,1,518009.957389071
492401.91530229,0,20,2,22.0784191949766,1,476596.099117293
494744.250478038,1,25,2,-4.79836519084066,0,489665.506655444
482115.287590583,0,25,2,21.1681473464571,1,482463.721861191
527482.07083419,0,22,3,17.9837839262357,1,524736.636860231
530628.742168139,0,22,4,35.6093552602561,1,592257.622019871
512357.979776476,1,21,2,6.76094461432655,0,480724.321461231
503869.381137908,0,24,3,1.19363011230371,0,513523.89942171
561916.609039547,1,24,4,6.82613509018164,0,576645.663924337
508994.105776648,1,22,2,16.1083156558023,1,479537.39351431
511410.797865352,0,24,2,13.7272523220997,0,434412.923218256
447418.823521055,1,19,2,11.9046591438997,0,450887.41154725
511713.656342668,0,21,4,6.89130318803302,0,559415.347054327
540362.389210689,0,23,3,8.36092905402323,1,553677.40761665
533063.298982907,1,19,3,11.5030431091854,1,527927.219525949
565322.284592584,0,20,4,8.35524452606982,1,583764.067707669
516945.073256341,0,24,3,17.4835034464917,1,501036.437763082
479313.026792534,0,25,2,38.0197665499823,1,516094.988339329
525253.296597771,1,22,3,24.6173748811523,1,522452.972653222
538415.278972439,1,22,3,9.61853765384237,0,519167.900752588
550480.762347276,0,24,3,26.3684605516069,1,504311.514076045
504409.754904097,0,25,3,14.45566926938,1,503768.500277189
499280.821507421,0,18,2,15.6051601444115,1,488441.726868735
492277.024471836,0,25,2,15.995293082173,1,486116.094007429
570566.052545363,1,21,3,2.33848510351195,1,557767.194643727
567669.228602435,1,20,4,9.37855877452683,1,550109.662633994
546840.162738832,1,23,3,17.7416689158843,1,524990.855041114
406181.626858645,0,21,1,9.70182381333819,1,397393.816449758
503553.517962043,0,19,3,18.1761803527791,0,525941.953057266
505267.208024058,0,25,3,1.06195231263837,0,549347.639585312
523026.87897069,1,18,2,21.5133031569245,1,473903.21956192
507523.414733025,1,20,3,21.5491151984033,1,497519.639144484
458051.758282501,1,21,2,16.0756451814618,1,506321.926307541
465166.864951739,1,22,1,25.3222872722558,1,434741.565684793
544357.840627626,1,18,3,3.68522009001889,0,493361.995881718
540318.415863935,1,24,3,6.33993367285488,0,490084.983703351
459634.344597203,0,22,2,30.6552197211167,1,506280.82368048
484489.022093484,1,24,2,17.337126951546,1,466558.471086461
514172.459197342,1,19,2,9.84231196769668,0,430236.029283113
461524.640554652,1,25,1,21.3809935683287,1,447223.456081639
529877.257391218,1,18,3,15.583315666798,1,473447.798760091
562836.051997861,1,21,3,5.27506067246572,0,512579.369681584
467564.888874077,1,24,2,11.7458415804854,1,508995.942968658
502587.042760045,1,25,2,6.75589969607726,1,499115.936354491
516808.551692489,1,25,2,11.7694809653397,1,508345.375552271
558184.284801843,1,18,4,-4.7584387780035,0,569539.278577942
520008.384539998,0,23,3,-4.44804141097194,0,505193.045994464
495673.417649282,1,21,2,10.8875589806044,1,489139.872946927
541956.201229868,1,22,2,2.74607207585616,0,480353.392010597
573391.337342343,1,23,3,-5.98730129907601,0,547243.709892802
423347.603801464,0,24,1,25.419798909361,1,428777.562024508
401835.748985799,0,23,1,7.75069055579307,0,439806.107945275
534554.580934669,1,23,3,17.3849868299303,1,530489.429825403
533184.120287667,0,25,4,14.9873841426318,0,542589.957480484
451185.181165564,0,25,1,-18.1081388087629,0,412383.063840393
518387.445126484,0,24,3,11.1567781461051,1,548233.415889647
486137.703933245,0,18,3,6.16667888940963,1,556111.753416877
507340.186401531,1,19,1,4.94475144812029,0,433277.243599766
566801.252558359,1,18,4,18.4331611778818,1,551729.819983591
523135.789880345,0,22,3,10.1166678535104,1,562928.890229781
462070.544190094,1,20,1,-0.810984453699135,0,441924.648517943
549960.844764445,0,25,4,19.2055557407826,1,552997.402799831
479163.022408293,0,18,2,17.4064192337482,1,487354.642719376
449856.60868233,0,24,1,31.9200916505265,1,442679.467722918
538013.360529078,0,23,3,14.1105729731265,1,481448.913935942
560741.271395863,0,20,4,5.74767870614769,1,569873.074491172
536425.273845288,0,20,4,7.25477946536438,0,596871.971160372
484307.397545801,0,20,3,-0.576079738899807,0,527576.18427417
530593.572957417,1,24,3,0.571154454699455,0,519492.647363429
496596.175062649,0,20,3,9.95562429525826,1,573832.342735241
490079.09565435,1,24,2,25.3119393658114,1,469448.323940327
547182.827165165,1,24,3,8.85674350040482,1,547109.607704989
590069.066779241,1,24,4,-5.95147972684433,0,523237.775450328
522051.214315413,1,21,3,5.78449288942032,0,548877.951059326
570255.667351854,1,18,4,-11.886320475988,0,530679.597376321
500796.348664438,1,25,2,7.65075271478508,1,511350.976810606
474192.33976444,0,23,2,6.41856225264501,1,518102.722678796
557194.000940472,0,23,4,25.5443534707232,1,589611.460135324
541356.80923347,1,23,2,5.94861952446364,0,468974.713274556
505409.950074262,1,23,1,-8.28700660232089,1,508369.16720823
561595.249113868,1,24,3,12.8794432446904,0,505821.694970079
496969.863483575,0,18,3,-0.252619983224944,0,554391.094147553
456325.280435826,1,23,1,13.2215101116199,1,441048.413170459
566668.936123354,0,18,4,4.63574444475362,0,548042.48542962
514909.353591378,0,21,3,-7.82855049280804,0,527696.914563081
535745.396971132,0,20,3,0.896712861045575,0,547014.85235331
531689.609457626,1,22,2,10.7099463479188,1,504060.695755826
435760.584659013,0,21,2,3.86003734135561,1,483795.690828075
460921.790255615,0,25,1,27.8512203097958,1,461595.879839101
494815.423388953,1,24,2,12.5824899258425,1,469727.45189002
471651.659741457,0,24,2,33.4203625823046,1,462159.52458156
597229.832377904,1,18,4,6.04062623724684,0,574010.015845128
413698.186728806,0,24,1,1.96548156289296,1,445731.489212281
426845.908513425,0,23,1,0.497811513374062,0,459636.447579567
579975.354699717,0,21,4,19.7529230032658,1,569878.168284332
491879.906309429,1,22,2,6.73347326671784,1,486859.021096545
482597.164862533,1,19,2,21.9267617633902,1,444925.457906532
471758.245525839,0,23,2,-1.02783340524894,1,471231.937057995
510710.550544272,1,22,2,13.2354051008896,0,465954.684318973
499599.105001222,0,22,3,9.40957659059797,0,486650.30763033
525072.548438823,1,25,3,-11.2328304114918,0,510849.026442625
537087.51240909,1,22,3,22.1516298237575,1,542517.41763219
465098.807183428,0,20,2,1.47195854345112,0,512413.082537947
415970.458097452,0,18,1,21.7542457676409,1,474877.814739891
518472.521541436,0,18,3,-7.26245770720515,0,498700.445789318
545842.369004044,0,18,3,12.8394688896905,1,565444.09442757
